"STNDR_DAYHMINSEC","MSNT_GPS_LAT","MSNT_GPS_LONG","CCTV_LOCA_EXPLN","PM25_CTRN_MM3","PM10_CTRN_MM3","NO2_CTRN_PPM","O3_CTRN_PPM","CO_CTRN_PPM","SO2_CTRN_PPM","RRGMNT_WGS84_LAT","RRGMNT_WGS84_LONG","RRGMNT_UTMK_Y_CRDNT","RRGMNT_UTMK_X_CRDNT","RRGMNT_1ST_TLLBADD","RRGMNT_2ND_TLLBADD","RRGMNT_3RD_TLLBADD"
"20251106190101","35.182542","128.125233","남강제지 앞","8.0","13.0","0.002","0.02","1.157","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106182602","35.182542","128.125233","남강제지 앞","9.0","14.0","0.004","0.02","1.058","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106170502","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.992","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106164802","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","0.87","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106192902","35.182542","128.125233","남강제지 앞","7.0","12.0","0.003","0.02","0.972","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106175102","35.182542","128.125233","남강제지 앞","7.0","12.0","0.009","0.021","0.889","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106154602","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.885","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106191402","35.182542","128.125233","남강제지 앞","7.0","11.0","0.003","0.02","1.279","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106173602","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.835","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106185402","35.182542","128.125233","남강제지 앞","8.0","14.0","0.003","0.02","1.175","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106182202","35.182542","128.125233","남강제지 앞","6.0","9.0","0.005","0.02","1.095","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106150402","35.182542","128.125233","남강제지 앞","7.0","11.0","0.009","0.021","1.076","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106172003","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.92","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106143402","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.892","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106193002","35.182542","128.125233","남강제지 앞","7.0","11.0","0.003","0.02","1.126","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106155202","35.182542","128.125233","남강제지 앞","8.0","13.0","0.008","0.021","0.933","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106190702","35.182542","128.125233","남강제지 앞","10.0","16.0","0.004","0.02","1.117","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106183601","35.182542","128.125233","남강제지 앞","8.0","13.0","0.004","0.02","0.954","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106172702","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.908","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106172202","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.943","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106180902","35.182542","128.125233","남강제지 앞","7.0","12.0","0.006","0.021","1.113","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106155702","35.182542","128.125233","남강제지 앞","6.0","10.0","0.01","0.021","0.983","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106191701","35.182542","128.125233","남강제지 앞","6.0","9.0","0.003","0.02","1.26","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106175003","35.182542","128.125233","남강제지 앞","8.0","14.0","0.009","0.021","0.858","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106185902","35.182542","128.125233","남강제지 앞","12.0","21.0","0.003","0.02","1.109","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106182702","35.182542","128.125233","남강제지 앞","9.0","15.0","0.004","0.02","1.051","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106153302","35.182542","128.125233","남강제지 앞","7.0","11.0","0.007","0.021","0.961","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106172302","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.925","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106145202","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.86","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106194102","35.182542","128.125233","남강제지 앞","8.0","12.0","0.005","0.02","0.673","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106160902","35.182542","128.125233","남강제지 앞","6.0","10.0","0.007","0.021","0.981","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106191202","35.182542","128.125233","남강제지 앞","7.0","11.0","0.003","0.02","1.255","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106184601","35.182542","128.125233","남강제지 앞","9.0","15.0","0.004","0.02","0.943","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106181602","35.182542","128.125233","남강제지 앞","6.0","10.0","0.005","0.02","1.254","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106173202","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","0.856","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106181402","35.182542","128.125233","남강제지 앞","6.0","9.0","0.005","0.021","1.747","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106160202","35.182542","128.125233","남강제지 앞","6.0","9.0","0.009","0.021","0.996","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106193102","35.182542","128.125233","남강제지 앞","7.0","11.0","0.004","0.02","0.934","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106183402","35.182542","128.125233","남강제지 앞","6.0","9.0","0.005","0.02","0.948","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106190602","35.182542","128.125233","남강제지 앞","8.0","13.0","0.004","0.02","1.104","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106184402","35.182542","128.125233","남강제지 앞","9.0","15.0","0.005","0.02","0.957","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106153802","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","0.951","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106172802","35.182542","128.125233","남강제지 앞","6.0","10.0","0.007","0.021","0.891","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106152601","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","1.023","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106194602","35.182542","128.125233","남강제지 앞","16.0","28.0","0.004","0.02","0.656","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106161902","35.182542","128.125233","남강제지 앞","7.0","12.0","0.008","0.021","0.962","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106191502","35.182542","128.125233","남강제지 앞","7.0","11.0","0.003","0.02","1.259","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106193902","35.182542","128.125233","남강제지 앞","6.0","10.0","0.005","0.02","0.768","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106181901","35.182542","128.125233","남강제지 앞","6.0","9.0","0.004","0.02","1.194","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106174402","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.873","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106182101","35.182542","128.125233","남강제지 앞","6.0","9.0","0.004","0.02","1.123","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106160802","35.182542","128.125233","남강제지 앞","6.0","10.0","0.006","0.021","0.996","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106194503","35.182542","128.125233","남강제지 앞","9.0","15.0","0.005","0.02","0.659","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106191003","35.182542","128.125233","남강제지 앞","8.0","14.0","0.003","0.02","1.147","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106192003","35.182542","128.125233","남강제지 앞","6.0","10.0","0.003","0.02","1.224","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106184902","35.182542","128.125233","남강제지 앞","9.0","15.0","0.004","0.02","1.005","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106162202","35.182542","128.125233","남강제지 앞","6.0","10.0","0.008","0.021","0.95","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106174502","35.182542","128.125233","남강제지 앞","7.0","11.0","0.008","0.021","0.874","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106153602","35.182542","128.125233","남강제지 앞","6.0","9.0","0.007","0.021","0.933","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106195202","35.182542","128.125233","남강제지 앞","9.0","14.0","0.004","0.02","0.643","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106162705","35.182542","128.125233","남강제지 앞","6.0","10.0","0.009","0.021","1.005","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106193202","35.182542","128.125233","남강제지 앞","6.0","10.0","0.004","0.02","0.915","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
